"sampleID","sample_date","sample_time","area","transect","plot","medium","depth","Year","DOY","parameter","result_value","unit","constituent","instrument","ddl","detection_FLAG"
"CoBRA2023-3",2023-03-08,10H 55M 0S,"WLD","young",4,"WS",0,2023,67,"Yb",0.005541533,"UG/L","TE","ICP-MS",0.003,"NONE"
"CoBRA2023-3",2023-03-08,10H 55M 0S,"WLD","young",4,"WS",0,2023,67,"Lu",0.002,"UG/L","TE","ICP-MS",0.004,"<"
"CoBRA2023-3",2023-03-08,10H 55M 0S,"WLD","young",4,"WS",0,2023,67,"Tl",0.002,"UG/L","TE","ICP-MS",0.004,"<"
"CoBRA2023-3",2023-03-08,10H 55M 0S,"WLD","young",4,"WS",0,2023,67,"Pb",0.029036215,"UG/L","TE","ICP-MS",0.026,"NONE"
"CoBRA2023-3",2023-03-08,10H 55M 0S,"WLD","young",4,"WS",0,2023,67,"Th",0.001,"UG/L","TE","ICP-MS",0.002,"<"
"CoBRA2023-3",2023-03-08,10H 55M 0S,"WLD","young",4,"WS",0,2023,67,"U",0.42500214,"UG/L","TE","ICP-MS",0.005,"NONE"
"CoBRA2023-3",2023-03-08,10H 55M 0S,"WLD","young",4,"WS",0,2023,67,"DIC",21.468,"MG/L","C","TOC-L",0.1,"NONE"
"CoBRA2023-3",2023-03-08,10H 55M 0S,"WLD","young",4,"WS",0,2023,67,"CaMg",46.713157089,"MG/L","CATION","ICP-OES",0.5,"NONE"
"CoBRA2023-4",2023-03-08,11H 16M 0S,"WLD","young",4,"WI",50,2023,67,"pH",6.97,"UNITS","CHEM","Probe",-10,"NONE"
"CoBRA2023-4",2023-03-08,11H 16M 0S,"WLD","young",4,"WI",50,2023,67,"SpC",2220,"uS/CM","CHEM","Probe",-10,"NONE"
"CoBRA2023-4",2023-03-08,11H 16M 0S,"WLD","young",4,"WI",50,2023,67,"ORP",-128,"MV","CHEM","Probe",-1000,"NONE"
"CoBRA2023-4",2023-03-08,11H 16M 0S,"WLD","young",4,"WI",50,2023,67,"temp",26.7,"C","CHEM","Probe",-10,"NONE"
"CoBRA2023-4",2023-03-08,11H 16M 0S,"WLD","young",4,"WI",50,2023,67,"DOC",36.69,"MG/L","C","TOC-L",0.1,"NONE"
"CoBRA2023-4",2023-03-08,11H 16M 0S,"WLD","young",4,"WI",50,2023,67,"TC",231.215,"MG/L","C","TOC-L",0.1,"NONE"
"CoBRA2023-4",2023-03-08,11H 16M 0S,"WLD","young",4,"WI",50,2023,67,"Cl",508.74,"MG/L","ANION","IC",0.1,"NONE"
"CoBRA2023-4",2023-03-08,11H 16M 0S,"WLD","young",4,"WI",50,2023,67,"SO4",0.05,"MG/L","ANION","IC",0.1,"<"
"CoBRA2023-4",2023-03-08,11H 16M 0S,"WLD","young",4,"WI",50,2023,67,"NH4",NA,"UG/L","NUTRIENT","NUTRIENT",0.091,NA
"CoBRA2023-4",2023-03-08,11H 16M 0S,"WLD","young",4,"WI",50,2023,67,"SRP",NA,"UG/L","NUTRIENT","NUTRIENT",0.019,NA
"CoBRA2023-4",2023-03-08,11H 16M 0S,"WLD","young",4,"WI",50,2023,67,"NO3",NA,"UG/L","NUTRIENT","NUTRIENT",0.15,NA
"CoBRA2023-4",2023-03-08,11H 16M 0S,"WLD","young",4,"WI",50,2023,67,"Fe_II",43.25,"MG/L","TE","Hach",0.03,"NONE"
"CoBRA2023-4",2023-03-08,11H 16M 0S,"WLD","young",4,"WI",50,2023,67,"Mn_OES",9.494435757,"MG/L","TE","ICP-OES",0.5,"NONE"
"CoBRA2023-4",2023-03-08,11H 16M 0S,"WLD","young",4,"WI",50,2023,67,"Fe_OES",55.09426513,"MG/L","TE","ICP-OES",0.5,"NONE"
"CoBRA2023-4",2023-03-08,11H 16M 0S,"WLD","young",4,"WI",50,2023,67,"P",1.381000267,"MG/L","TE","ICP-OES",0.5,"NONE"
"CoBRA2023-4",2023-03-08,11H 16M 0S,"WLD","young",4,"WI",50,2023,67,"Ca",346.3457017,"MG/L","CATION","ICP-OES",0.5,"NONE"
"CoBRA2023-4",2023-03-08,11H 16M 0S,"WLD","young",4,"WI",50,2023,67,"Mg",117.1053475,"MG/L","CATION","ICP-OES",0.5,"NONE"
"CoBRA2023-4",2023-03-08,11H 16M 0S,"WLD","young",4,"WI",50,2023,67,"Be",0.008,"UG/L","TE","ICP-MS",0.016,"<"
"CoBRA2023-4",2023-03-08,11H 16M 0S,"WLD","young",4,"WI",50,2023,67,"Na",167189.5028,"UG/L","CATION","ICP-MS",27.4,"NONE"
"CoBRA2023-4",2023-03-08,11H 16M 0S,"WLD","young",4,"WI",50,2023,67,"Al",11.91408922,"UG/L","TE","ICP-MS",0.7,"NONE"
"CoBRA2023-4",2023-03-08,11H 16M 0S,"WLD","young",4,"WI",50,2023,67,"Si",21184.19821,"UG/L","TE","ICP-MS",30.7,"NONE"
"CoBRA2023-4",2023-03-08,11H 16M 0S,"WLD","young",4,"WI",50,2023,67,"K",2654.093024,"UG/L","CATION","ICP-MS",18.8,"NONE"
"CoBRA2023-4",2023-03-08,11H 16M 0S,"WLD","young",4,"WI",50,2023,67,"V",0.732717612,"UG/L","TE","ICP-MS",0.018,"NONE"
"CoBRA2023-4",2023-03-08,11H 16M 0S,"WLD","young",4,"WI",50,2023,67,"Cr",0.192882833,"UG/L","TE","ICP-MS",0.042,"NONE"
"CoBRA2023-4",2023-03-08,11H 16M 0S,"WLD","young",4,"WI",50,2023,67,"Mn",9333.36248,"UG/L","TE","ICP-MS",0.04,"NONE"
"CoBRA2023-4",2023-03-08,11H 16M 0S,"WLD","young",4,"WI",50,2023,67,"Fe",53751.43726,"UG/L","TE","ICP-MS",0.66,"NONE"
"CoBRA2023-4",2023-03-08,11H 16M 0S,"WLD","young",4,"WI",50,2023,67,"Co",5.10069419,"UG/L","TE","ICP-MS",0.002,"NONE"
"CoBRA2023-4",2023-03-08,11H 16M 0S,"WLD","young",4,"WI",50,2023,67,"Ni",0.434765867,"UG/L","TE","ICP-MS",0.352,"NONE"
"CoBRA2023-4",2023-03-08,11H 16M 0S,"WLD","young",4,"WI",50,2023,67,"Cu",0.315296498,"UG/L","TE","ICP-MS",0.039,"NONE"
"CoBRA2023-4",2023-03-08,11H 16M 0S,"WLD","young",4,"WI",50,2023,67,"Zn",0.387,"UG/L","TE","ICP-MS",0.774,"<"
"CoBRA2023-4",2023-03-08,11H 16M 0S,"WLD","young",4,"WI",50,2023,67,"As",69.88474179,"UG/L","TE","ICP-MS",0.007,"NONE"
"CoBRA2023-4",2023-03-08,11H 16M 0S,"WLD","young",4,"WI",50,2023,67,"Se",6.348978364,"UG/L","TE","ICP-MS",0.03,"NONE"
"CoBRA2023-4",2023-03-08,11H 16M 0S,"WLD","young",4,"WI",50,2023,67,"Sr",1498.760521,"UG/L","TE","ICP-MS",0.05,"NONE"
"CoBRA2023-4",2023-03-08,11H 16M 0S,"WLD","young",4,"WI",50,2023,67,"Y",0.104336248,"UG/L","TE","ICP-MS",0.003,"NONE"
"CoBRA2023-4",2023-03-08,11H 16M 0S,"WLD","young",4,"WI",50,2023,67,"Mo",0.179693634,"UG/L","TE","ICP-MS",0.028,"NONE"
"CoBRA2023-4",2023-03-08,11H 16M 0S,"WLD","young",4,"WI",50,2023,67,"Ag",0.01,"UG/L","TE","ICP-MS",0.02,"<"
"CoBRA2023-4",2023-03-08,11H 16M 0S,"WLD","young",4,"WI",50,2023,67,"Cd",0.068496995,"UG/L","TE","ICP-MS",0.005,"NONE"
"CoBRA2023-4",2023-03-08,11H 16M 0S,"WLD","young",4,"WI",50,2023,67,"Sn",0.0145,"UG/L","TE","ICP-MS",0.029,"<"
"CoBRA2023-4",2023-03-08,11H 16M 0S,"WLD","young",4,"WI",50,2023,67,"Sb",0.121069015,"UG/L","TE","ICP-MS",0.038,"NONE"
"CoBRA2023-4",2023-03-08,11H 16M 0S,"WLD","young",4,"WI",50,2023,67,"Ba",647.061602,"UG/L","TE","ICP-MS",3.293,"NONE"
"CoBRA2023-4",2023-03-08,11H 16M 0S,"WLD","young",4,"WI",50,2023,67,"La",0.044253066,"UG/L","TE","ICP-MS",0.004,"NONE"
"CoBRA2023-4",2023-03-08,11H 16M 0S,"WLD","young",4,"WI",50,2023,67,"Pr",0.007124492,"UG/L","TE","ICP-MS",0.003,"NONE"
"CoBRA2023-4",2023-03-08,11H 16M 0S,"WLD","young",4,"WI",50,2023,67,"Ce",0.094265389,"UG/L","TE","ICP-MS",0.008,"NONE"
"CoBRA2023-4",2023-03-08,11H 16M 0S,"WLD","young",4,"WI",50,2023,67,"Nd",0.040935191,"UG/L","TE","ICP-MS",0.004,"NONE"
"CoBRA2023-4",2023-03-08,11H 16M 0S,"WLD","young",4,"WI",50,2023,67,"Sm",0.011448703,"UG/L","TE","ICP-MS",0.003,"NONE"
"CoBRA2023-4",2023-03-08,11H 16M 0S,"WLD","young",4,"WI",50,2023,67,"Tb",0.002,"UG/L","TE","ICP-MS",0.004,"<"
"CoBRA2023-4",2023-03-08,11H 16M 0S,"WLD","young",4,"WI",50,2023,67,"Gd_160",0.009764256,"UG/L","TE","ICP-MS",0.004,"NONE"
"CoBRA2023-4",2023-03-08,11H 16M 0S,"WLD","young",4,"WI",50,2023,67,"Dy",0.009016906,"UG/L","TE","ICP-MS",0.003,"NONE"
"CoBRA2023-4",2023-03-08,11H 16M 0S,"WLD","young",4,"WI",50,2023,67,"Ho",0.002,"UG/L","TE","ICP-MS",0.004,"<"
"CoBRA2023-4",2023-03-08,11H 16M 0S,"WLD","young",4,"WI",50,2023,67,"Er",0.005925425,"UG/L","TE","ICP-MS",0.004,"NONE"
"CoBRA2023-4",2023-03-08,11H 16M 0S,"WLD","young",4,"WI",50,2023,67,"Tm",0.002,"UG/L","TE","ICP-MS",0.004,"<"
"CoBRA2023-4",2023-03-08,11H 16M 0S,"WLD","young",4,"WI",50,2023,67,"Yb",0.00372135,"UG/L","TE","ICP-MS",0.003,"NONE"
"CoBRA2023-4",2023-03-08,11H 16M 0S,"WLD","young",4,"WI",50,2023,67,"Lu",0.002,"UG/L","TE","ICP-MS",0.004,"<"
"CoBRA2023-4",2023-03-08,11H 16M 0S,"WLD","young",4,"WI",50,2023,67,"Tl",0.002,"UG/L","TE","ICP-MS",0.004,"<"
"CoBRA2023-4",2023-03-08,11H 16M 0S,"WLD","young",4,"WI",50,2023,67,"Pb",0.013,"UG/L","TE","ICP-MS",0.026,"<"
"CoBRA2023-4",2023-03-08,11H 16M 0S,"WLD","young",4,"WI",50,2023,67,"Th",0.006061968,"UG/L","TE","ICP-MS",0.002,"NONE"
"CoBRA2023-4",2023-03-08,11H 16M 0S,"WLD","young",4,"WI",50,2023,67,"U",0.025342542,"UG/L","TE","ICP-MS",0.005,"NONE"
"CoBRA2023-4",2023-03-08,11H 16M 0S,"WLD","young",4,"WI",50,2023,67,"DIC",194.525,"MG/L","C","TOC-L",0.1,"NONE"
"CoBRA2023-4",2023-03-08,11H 16M 0S,"WLD","young",4,"WI",50,2023,67,"CaMg",463.4510492,"MG/L","CATION","ICP-OES",0.5,"NONE"
"CoBRA2023-5",2023-03-08,11H 35M 0S,"WLD","young",3,"WI",10,2023,67,"pH",8.04,"UNITS","CHEM","Probe",-10,"NONE"
"CoBRA2023-5",2023-03-08,11H 35M 0S,"WLD","young",3,"WI",10,2023,67,"SpC",246,"uS/CM","CHEM","Probe",-10,"NONE"
"CoBRA2023-5",2023-03-08,11H 35M 0S,"WLD","young",3,"WI",10,2023,67,"ORP",-8,"MV","CHEM","Probe",-1000,"NONE"
"CoBRA2023-5",2023-03-08,11H 35M 0S,"WLD","young",3,"WI",10,2023,67,"temp",31.9,"C","CHEM","Probe",-10,"NONE"
"CoBRA2023-5",2023-03-08,11H 35M 0S,"WLD","young",3,"WI",10,2023,67,"DOC",5.896,"MG/L","C","TOC-L",0.1,"NONE"
"CoBRA2023-5",2023-03-08,11H 35M 0S,"WLD","young",3,"WI",10,2023,67,"TC",22.251,"MG/L","C","TOC-L",0.1,"NONE"
"CoBRA2023-5",2023-03-08,11H 35M 0S,"WLD","young",3,"WI",10,2023,67,"Cl",17.18,"MG/L","ANION","IC",0.1,"NONE"
"CoBRA2023-5",2023-03-08,11H 35M 0S,"WLD","young",3,"WI",10,2023,67,"SO4",18.78,"MG/L","ANION","IC",0.1,"NONE"
"CoBRA2023-5",2023-03-08,11H 35M 0S,"WLD","young",3,"WI",10,2023,67,"NH4",NA,"UG/L","NUTRIENT","NUTRIENT",0.091,NA
"CoBRA2023-5",2023-03-08,11H 35M 0S,"WLD","young",3,"WI",10,2023,67,"SRP",NA,"UG/L","NUTRIENT","NUTRIENT",0.019,NA
"CoBRA2023-5",2023-03-08,11H 35M 0S,"WLD","young",3,"WI",10,2023,67,"NO3",NA,"UG/L","NUTRIENT","NUTRIENT",0.15,NA
"CoBRA2023-5",2023-03-08,11H 35M 0S,"WLD","young",3,"WI",10,2023,67,"Fe_II",0.015,"MG/L","TE","Hach",0.03,"<"
"CoBRA2023-5",2023-03-08,11H 35M 0S,"WLD","young",3,"WI",10,2023,67,"Mn_OES",0.574168366,"MG/L","TE","ICP-OES",0.5,"NONE"
"CoBRA2023-5",2023-03-08,11H 35M 0S,"WLD","young",3,"WI",10,2023,67,"Fe_OES",0.25,"MG/L","TE","ICP-OES",0.5,"<"
"CoBRA2023-5",2023-03-08,11H 35M 0S,"WLD","young",3,"WI",10,2023,67,"P",0.25,"MG/L","TE","ICP-OES",0.5,"<"
"CoBRA2023-5",2023-03-08,11H 35M 0S,"WLD","young",3,"WI",10,2023,67,"Ca",34.55147182,"MG/L","CATION","ICP-OES",0.5,"NONE"
"CoBRA2023-5",2023-03-08,11H 35M 0S,"WLD","young",3,"WI",10,2023,67,"Mg",11.15244291,"MG/L","CATION","ICP-OES",0.5,"NONE"
"CoBRA2023-5",2023-03-08,11H 35M 0S,"WLD","young",3,"WI",10,2023,67,"Be",0.008,"UG/L","TE","ICP-MS",0.016,"<"
"CoBRA2023-5",2023-03-08,11H 35M 0S,"WLD","young",3,"WI",10,2023,67,"Na",18463.57707,"UG/L","CATION","ICP-MS",27.4,"NONE"
"CoBRA2023-5",2023-03-08,11H 35M 0S,"WLD","young",3,"WI",10,2023,67,"Al",5.900178106,"UG/L","TE","ICP-MS",0.7,"NONE"
"CoBRA2023-5",2023-03-08,11H 35M 0S,"WLD","young",3,"WI",10,2023,67,"Si",7308.062478,"UG/L","TE","ICP-MS",30.7,"NONE"
"CoBRA2023-5",2023-03-08,11H 35M 0S,"WLD","young",3,"WI",10,2023,67,"K",2308.995829,"UG/L","CATION","ICP-MS",18.8,"NONE"
"CoBRA2023-5",2023-03-08,11H 35M 0S,"WLD","young",3,"WI",10,2023,67,"V",0.941301972,"UG/L","TE","ICP-MS",0.018,"NONE"
"CoBRA2023-5",2023-03-08,11H 35M 0S,"WLD","young",3,"WI",10,2023,67,"Cr",0.021,"UG/L","TE","ICP-MS",0.042,"<"
"CoBRA2023-5",2023-03-08,11H 35M 0S,"WLD","young",3,"WI",10,2023,67,"Mn",428.0487407,"UG/L","TE","ICP-MS",0.04,"NONE"
"CoBRA2023-5",2023-03-08,11H 35M 0S,"WLD","young",3,"WI",10,2023,67,"Fe",20.79142444,"UG/L","TE","ICP-MS",0.66,"NONE"
"CoBRA2023-5",2023-03-08,11H 35M 0S,"WLD","young",3,"WI",10,2023,67,"Co",0.314448479,"UG/L","TE","ICP-MS",0.002,"NONE"
"CoBRA2023-5",2023-03-08,11H 35M 0S,"WLD","young",3,"WI",10,2023,67,"Ni",1.099959283,"UG/L","TE","ICP-MS",0.352,"NONE"
"CoBRA2023-5",2023-03-08,11H 35M 0S,"WLD","young",3,"WI",10,2023,67,"Cu",0.703936078,"UG/L","TE","ICP-MS",0.039,"NONE"
"CoBRA2023-5",2023-03-08,11H 35M 0S,"WLD","young",3,"WI",10,2023,67,"Zn",1.152575971,"UG/L","TE","ICP-MS",0.774,"NONE"
"CoBRA2023-5",2023-03-08,11H 35M 0S,"WLD","young",3,"WI",10,2023,67,"As",0.716609258,"UG/L","TE","ICP-MS",0.007,"NONE"
"CoBRA2023-5",2023-03-08,11H 35M 0S,"WLD","young",3,"WI",10,2023,67,"Se",0.262870982,"UG/L","TE","ICP-MS",0.03,"NONE"
"CoBRA2023-5",2023-03-08,11H 35M 0S,"WLD","young",3,"WI",10,2023,67,"Sr",107.811024,"UG/L","TE","ICP-MS",0.05,"NONE"
"CoBRA2023-5",2023-03-08,11H 35M 0S,"WLD","young",3,"WI",10,2023,67,"Y",0.064362185,"UG/L","TE","ICP-MS",0.003,"NONE"
"CoBRA2023-5",2023-03-08,11H 35M 0S,"WLD","young",3,"WI",10,2023,67,"Mo",0.887794611,"UG/L","TE","ICP-MS",0.028,"NONE"
"CoBRA2023-5",2023-03-08,11H 35M 0S,"WLD","young",3,"WI",10,2023,67,"Ag",0.01,"UG/L","TE","ICP-MS",0.02,"<"
"CoBRA2023-5",2023-03-08,11H 35M 0S,"WLD","young",3,"WI",10,2023,67,"Cd",0.014492683,"UG/L","TE","ICP-MS",0.005,"NONE"
"CoBRA2023-5",2023-03-08,11H 35M 0S,"WLD","young",3,"WI",10,2023,67,"Sn",0.057165497,"UG/L","TE","ICP-MS",0.029,"NONE"
"CoBRA2023-5",2023-03-08,11H 35M 0S,"WLD","young",3,"WI",10,2023,67,"Sb",0.103977285,"UG/L","TE","ICP-MS",0.038,"NONE"
"CoBRA2023-5",2023-03-08,11H 35M 0S,"WLD","young",3,"WI",10,2023,67,"Ba",48.97316832,"UG/L","TE","ICP-MS",3.293,"NONE"
"CoBRA2023-5",2023-03-08,11H 35M 0S,"WLD","young",3,"WI",10,2023,67,"La",0.048691511,"UG/L","TE","ICP-MS",0.004,"NONE"
"CoBRA2023-5",2023-03-08,11H 35M 0S,"WLD","young",3,"WI",10,2023,67,"Pr",0.01289551,"UG/L","TE","ICP-MS",0.003,"NONE"
"CoBRA2023-5",2023-03-08,11H 35M 0S,"WLD","young",3,"WI",10,2023,67,"Ce",0.085994561,"UG/L","TE","ICP-MS",0.008,"NONE"
"CoBRA2023-5",2023-03-08,11H 35M 0S,"WLD","young",3,"WI",10,2023,67,"Nd",0.058125613,"UG/L","TE","ICP-MS",0.004,"NONE"
"CoBRA2023-5",2023-03-08,11H 35M 0S,"WLD","young",3,"WI",10,2023,67,"Sm",0.013197397,"UG/L","TE","ICP-MS",0.003,"NONE"
"CoBRA2023-5",2023-03-08,11H 35M 0S,"WLD","young",3,"WI",10,2023,67,"Tb",0.002,"UG/L","TE","ICP-MS",0.004,"<"
"CoBRA2023-5",2023-03-08,11H 35M 0S,"WLD","young",3,"WI",10,2023,67,"Gd_160",0.014464809,"UG/L","TE","ICP-MS",0.004,"NONE"
"CoBRA2023-5",2023-03-08,11H 35M 0S,"WLD","young",3,"WI",10,2023,67,"Dy",0.009849561,"UG/L","TE","ICP-MS",0.003,"NONE"
"CoBRA2023-5",2023-03-08,11H 35M 0S,"WLD","young",3,"WI",10,2023,67,"Ho",0.002,"UG/L","TE","ICP-MS",0.004,"<"
"CoBRA2023-5",2023-03-08,11H 35M 0S,"WLD","young",3,"WI",10,2023,67,"Er",0.005269415,"UG/L","TE","ICP-MS",0.004,"NONE"
"CoBRA2023-5",2023-03-08,11H 35M 0S,"WLD","young",3,"WI",10,2023,67,"Tm",0.002,"UG/L","TE","ICP-MS",0.004,"<"
"CoBRA2023-5",2023-03-08,11H 35M 0S,"WLD","young",3,"WI",10,2023,67,"Yb",0.005464291,"UG/L","TE","ICP-MS",0.003,"NONE"
"CoBRA2023-5",2023-03-08,11H 35M 0S,"WLD","young",3,"WI",10,2023,67,"Lu",0.002,"UG/L","TE","ICP-MS",0.004,"<"
"CoBRA2023-5",2023-03-08,11H 35M 0S,"WLD","young",3,"WI",10,2023,67,"Tl",0.007377621,"UG/L","TE","ICP-MS",0.004,"NONE"
"CoBRA2023-5",2023-03-08,11H 35M 0S,"WLD","young",3,"WI",10,2023,67,"Pb",0.013,"UG/L","TE","ICP-MS",0.026,"<"
"CoBRA2023-5",2023-03-08,11H 35M 0S,"WLD","young",3,"WI",10,2023,67,"Th",0.001,"UG/L","TE","ICP-MS",0.002,"<"
"CoBRA2023-5",2023-03-08,11H 35M 0S,"WLD","young",3,"WI",10,2023,67,"U",0.214062092,"UG/L","TE","ICP-MS",0.005,"NONE"
"CoBRA2023-5",2023-03-08,11H 35M 0S,"WLD","young",3,"WI",10,2023,67,"DIC",16.355,"MG/L","C","TOC-L",0.1,"NONE"
"CoBRA2023-5",2023-03-08,11H 35M 0S,"WLD","young",3,"WI",10,2023,67,"CaMg",45.70391473,"MG/L","CATION","ICP-OES",0.5,"NONE"
"CoBRA2023-6",2023-03-08,11H 54M 0S,"WLD","young",3,"WI",20,2023,67,"pH",7,"UNITS","CHEM","Probe",-10,"NONE"
"CoBRA2023-6",2023-03-08,11H 54M 0S,"WLD","young",3,"WI",20,2023,67,"SpC",429,"uS/CM","CHEM","Probe",-10,"NONE"
"CoBRA2023-6",2023-03-08,11H 54M 0S,"WLD","young",3,"WI",20,2023,67,"ORP",-93,"MV","CHEM","Probe",-1000,"NONE"
"CoBRA2023-6",2023-03-08,11H 54M 0S,"WLD","young",3,"WI",20,2023,67,"temp",32,"C","CHEM","Probe",-10,"NONE"
"CoBRA2023-6",2023-03-08,11H 54M 0S,"WLD","young",3,"WI",20,2023,67,"DOC",6.724,"MG/L","C","TOC-L",0.1,"NONE"
"CoBRA2023-6",2023-03-08,11H 54M 0S,"WLD","young",3,"WI",20,2023,67,"TC",54.717,"MG/L","C","TOC-L",0.1,"NONE"
"CoBRA2023-6",2023-03-08,11H 54M 0S,"WLD","young",3,"WI",20,2023,67,"Cl",19.73,"MG/L","ANION","IC",0.1,"NONE"
"CoBRA2023-6",2023-03-08,11H 54M 0S,"WLD","young",3,"WI",20,2023,67,"SO4",4.19,"MG/L","ANION","IC",0.1,"NONE"
"CoBRA2023-6",2023-03-08,11H 54M 0S,"WLD","young",3,"WI",20,2023,67,"NH4",NA,"UG/L","NUTRIENT","NUTRIENT",0.091,NA
"CoBRA2023-6",2023-03-08,11H 54M 0S,"WLD","young",3,"WI",20,2023,67,"SRP",NA,"UG/L","NUTRIENT","NUTRIENT",0.019,NA
"CoBRA2023-6",2023-03-08,11H 54M 0S,"WLD","young",3,"WI",20,2023,67,"NO3",NA,"UG/L","NUTRIENT","NUTRIENT",0.15,NA
"CoBRA2023-6",2023-03-08,11H 54M 0S,"WLD","young",3,"WI",20,2023,67,"Fe_II",7,"MG/L","TE","Hach",0.03,"NONE"
"CoBRA2023-6",2023-03-08,11H 54M 0S,"WLD","young",3,"WI",20,2023,67,"Mn_OES",4.21168715,"MG/L","TE","ICP-OES",0.5,"NONE"
"CoBRA2023-6",2023-03-08,11H 54M 0S,"WLD","young",3,"WI",20,2023,67,"Fe_OES",12.14404327,"MG/L","TE","ICP-OES",0.5,"NONE"
"CoBRA2023-6",2023-03-08,11H 54M 0S,"WLD","young",3,"WI",20,2023,67,"P",0.25,"MG/L","TE","ICP-OES",0.5,"<"
"CoBRA2023-6",2023-03-08,11H 54M 0S,"WLD","young",3,"WI",20,2023,67,"Ca",62.05117774,"MG/L","CATION","ICP-OES",0.5,"NONE"
"CoBRA2023-6",2023-03-08,11H 54M 0S,"WLD","young",3,"WI",20,2023,67,"Mg",20.59882561,"MG/L","CATION","ICP-OES",0.5,"NONE"
"CoBRA2023-6",2023-03-08,11H 54M 0S,"WLD","young",3,"WI",20,2023,67,"Be",0.008,"UG/L","TE","ICP-MS",0.016,"<"
"CoBRA2023-6",2023-03-08,11H 54M 0S,"WLD","young",3,"WI",20,2023,67,"Na",25583.21896,"UG/L","CATION","ICP-MS",27.4,"NONE"
"CoBRA2023-6",2023-03-08,11H 54M 0S,"WLD","young",3,"WI",20,2023,67,"Al",2.552211928,"UG/L","TE","ICP-MS",0.7,"NONE"
"CoBRA2023-6",2023-03-08,11H 54M 0S,"WLD","young",3,"WI",20,2023,67,"Si",20475.12748,"UG/L","TE","ICP-MS",30.7,"NONE"
"CoBRA2023-6",2023-03-08,11H 54M 0S,"WLD","young",3,"WI",20,2023,67,"K",714.6681897,"UG/L","CATION","ICP-MS",18.8,"NONE"
"CoBRA2023-6",2023-03-08,11H 54M 0S,"WLD","young",3,"WI",20,2023,67,"V",0.841834865,"UG/L","TE","ICP-MS",0.018,"NONE"
"CoBRA2023-6",2023-03-08,11H 54M 0S,"WLD","young",3,"WI",20,2023,67,"Cr",0.050107345,"UG/L","TE","ICP-MS",0.042,"NONE"
"CoBRA2023-6",2023-03-08,11H 54M 0S,"WLD","young",3,"WI",20,2023,67,"Mn",3893.397056,"UG/L","TE","ICP-MS",0.04,"NONE"
"CoBRA2023-6",2023-03-08,11H 54M 0S,"WLD","young",3,"WI",20,2023,67,"Fe",11118.74632,"UG/L","TE","ICP-MS",0.66,"NONE"
"CoBRA2023-6",2023-03-08,11H 54M 0S,"WLD","young",3,"WI",20,2023,67,"Co",0.861298971,"UG/L","TE","ICP-MS",0.002,"NONE"
"CoBRA2023-6",2023-03-08,11H 54M 0S,"WLD","young",3,"WI",20,2023,67,"Ni",0.773639161,"UG/L","TE","ICP-MS",0.352,"NONE"
"CoBRA2023-6",2023-03-08,11H 54M 0S,"WLD","young",3,"WI",20,2023,67,"Cu",0.201840896,"UG/L","TE","ICP-MS",0.039,"NONE"
"CoBRA2023-6",2023-03-08,11H 54M 0S,"WLD","young",3,"WI",20,2023,67,"Zn",0.952460059,"UG/L","TE","ICP-MS",0.774,"NONE"
"CoBRA2023-6",2023-03-08,11H 54M 0S,"WLD","young",3,"WI",20,2023,67,"As",5.089858272,"UG/L","TE","ICP-MS",0.007,"NONE"
"CoBRA2023-6",2023-03-08,11H 54M 0S,"WLD","young",3,"WI",20,2023,67,"Se",0.353768227,"UG/L","TE","ICP-MS",0.03,"NONE"
"CoBRA2023-6",2023-03-08,11H 54M 0S,"WLD","young",3,"WI",20,2023,67,"Sr",200.509717,"UG/L","TE","ICP-MS",0.05,"NONE"
"CoBRA2023-6",2023-03-08,11H 54M 0S,"WLD","young",3,"WI",20,2023,67,"Y",0.094085888,"UG/L","TE","ICP-MS",0.003,"NONE"
"CoBRA2023-6",2023-03-08,11H 54M 0S,"WLD","young",3,"WI",20,2023,67,"Mo",0.308199832,"UG/L","TE","ICP-MS",0.028,"NONE"
"CoBRA2023-6",2023-03-08,11H 54M 0S,"WLD","young",3,"WI",20,2023,67,"Ag",0.01,"UG/L","TE","ICP-MS",0.02,"<"
"CoBRA2023-6",2023-03-08,11H 54M 0S,"WLD","young",3,"WI",20,2023,67,"Cd",0.0025,"UG/L","TE","ICP-MS",0.005,"<"
"CoBRA2023-6",2023-03-08,11H 54M 0S,"WLD","young",3,"WI",20,2023,67,"Sn",0.0145,"UG/L","TE","ICP-MS",0.029,"<"
"CoBRA2023-6",2023-03-08,11H 54M 0S,"WLD","young",3,"WI",20,2023,67,"Sb",0.125492343,"UG/L","TE","ICP-MS",0.038,"NONE"
"CoBRA2023-6",2023-03-08,11H 54M 0S,"WLD","young",3,"WI",20,2023,67,"Ba",141.7074114,"UG/L","TE","ICP-MS",3.293,"NONE"
"CoBRA2023-6",2023-03-08,11H 54M 0S,"WLD","young",3,"WI",20,2023,67,"La",0.038649618,"UG/L","TE","ICP-MS",0.004,"NONE"
"CoBRA2023-6",2023-03-08,11H 54M 0S,"WLD","young",3,"WI",20,2023,67,"Pr",0.009362634,"UG/L","TE","ICP-MS",0.003,"NONE"
"CoBRA2023-6",2023-03-08,11H 54M 0S,"WLD","young",3,"WI",20,2023,67,"Ce",0.083925481,"UG/L","TE","ICP-MS",0.008,"NONE"
