DateTime,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,gust,peak_wind_gust,peak_wind_drct,feel
6/15/23 13:59,85,80,85.59,,6,0,29.83,1010,,,,99.09
6/15/23 14:59,86,79,79.7,210,8,0,29.84,1010.3,17,,,99.65
6/15/23 15:59,87,79,76.95,,6,0,29.83,1010.1,19,,,101.52
6/15/23 16:59,87,79,76.95,220,5,0,29.83,1010.1,,,,101.52
6/15/23 17:59,87,79,76.95,210,7,0,29.84,1010.4,,,,101.52
6/15/23 18:59,87,79,76.95,210,5,0,29.84,1010.3,,,,101.52
6/15/23 19:59,87,79,76.95,210,7,0,29.83,1010,,,,101.52
6/15/23 20:59,88,79,74.78,220,7,0,29.83,1009.9,,,,102.98
6/15/23 21:59,87,79,76.95,,5,0,29.82,1009.8,,,,101.52
6/15/23 22:59,86,78,77.37,,5,0,29.81,1009.2,,,,98.48
6/15/23 23:59,85,78,80.14,,6,0,29.8,1008.9,,,,96.59
6/16/23 0:59,84,78,82.5,,5,0,29.8,1009.2,,,,94.94
6/16/23 1:59,84,79,84.98,,5,0,29.8,1009,,,,95.93
6/16/23 2:59,84,80,88.1,210,6,0,29.83,1010.2,,,,97.42
6/16/23 3:59,84,79,84.98,220,8,0,29.84,1010.3,,,,95.93
6/16/23 4:59,84,79,84.98,220,7,0,29.84,1010.3,,,,95.93
6/16/23 5:59,84,79,84.98,200,5,0,29.8,1009.1,,,,95.93
6/16/23 6:59,83,79,88.05,,,0,29.8,1009.2,,,,93.93
6/16/23 7:59,83,78,85.48,,,0,29.81,1009.5,,,,92.84
6/16/23 20:59,88,78,72.6,,4,0,29.87,1011.4,,,,101.69
6/16/23 21:59,88,76,67.49,,3,0,29.87,1011.4,,,,98.86
6/16/23 22:59,87,78,74.7,,,0,29.86,1011,,,,100.28
6/16/23 23:59,85,78,80.14,,3,0,29.86,1011.1,,,,96.59
6/17/23 0:59,84,76,76.69,,,0,29.85,1010.8,,,,92.76
6/17/23 1:59,84,77,79.55,,,0,29.85,1010.7,,,,93.81
6/21/23 17:59,87,78,74.7,,4,0,29.81,1009.4,,,,100.28
6/21/23 18:59,87,77,72.03,,,0,29.81,1009.3,,,,98.87
6/21/23 19:59,88,78,72.6,,,0,29.79,1008.7,,,,101.69
6/21/23 20:59,87,78,74.7,210,5,0,29.78,1008.5,,,,100.28
6/21/23 21:59,88,79,74.78,,4,0,29.77,1008,,,,102.98
6/21/23 22:59,88,79,74.78,240,5,0,29.75,1007.4,,,,102.98
6/21/23 23:59,87,79,76.95,230,4,0,29.76,1007.8,,,,101.52
6/22/23 0:59,86,79,79.7,240,9,0.01,29.76,1007.6,16,,,99.65
6/22/23 1:59,79,74,84.41,,3,0.01,29.78,1008.2,,,,79
6/22/23 2:59,74,71,90.97,150,6,0.26,29.79,1008.8,,,,73.9
6/22/23 3:59,78,77,96.43,,3,0,29.79,1008.7,,,,78.1
6/22/23 4:59,82,77,84.87,270,11,0,29.79,1008.7,21,,,90.06
6/22/23 5:59,82,75,79.4,260,5,0,29.78,1008.4,,,,88.64
6/22/23 6:59,80,78,93.64,0,0,0,29.77,1008.1,,,,87.68
6/22/23 7:59,79,78,97.08,0,0,0,29.78,1008.5,,,,79
6/22/23 8:59,80,78,93.64,0,0,0,29.79,1008.8,,,,87.68
6/22/23 9:59,79,77,93.61,0,0,0,29.79,1008.6,,,,79
6/22/23 10:59,78,76,92.97,0,0,0,29.79,1008.8,,,,78.1
6/22/23 11:59,78,75,90.21,,3,0,29.8,1009,,,,78.1
6/22/23 12:59,80,76,87.05,0,0,0,29.82,1009.8,,,,85.75
6/22/23 14:59,84,76,76.69,130,7,0,29.86,1010.9,,,,92.76
6/22/23 15:59,84,75,74.43,,3,0,29.85,1010.9,,,,91.96
6/22/23 16:59,84,76,76.69,,3,0,29.86,1011.1,,,,92.76
6/22/23 17:59,86,74,67.27,,5,0,29.87,1011.5,,,,93.91
6/22/23 18:59,82,76,81.82,0,0,0.01,29.84,1010.5,,,,89.26
6/22/23 19:59,76,74,93.53,230,7,0.26,29.87,1011.5,,27,250,75.9
6/22/23 20:59,77,73,87.48,240,9,0.04,29.86,1011,23,34,260,77
6/22/23 21:59,83,73,72.11,,3,0,29.86,1011,,,,88.75
6/22/23 22:59,83,76,79.47,0,0,0,29.84,1010.3,,,,90.88
6/22/23 23:59,81,76,84.53,0,0,0,29.86,1011,,,,87.33
6/23/23 0:59,79,76,90.25,0,0,0,29.86,1010.9,,,,79
6/23/23 1:59,77,76,96.41,0,0,0,29.86,1011,,,,77
6/23/23 2:59,77,76,96.41,0,0,0,29.88,1011.8,,,,77
6/23/23 3:59,77,76,96.41,110,3,0,29.89,1012.3,,,,77
6/23/23 4:59,77,75,93.56,110,3,0,29.89,1012.1,,,,77
6/23/23 5:59,77,76,96.41,0,0,0,29.9,1012.3,,,,77
6/23/23 6:59,77,77,100,0,0,0,29.87,1011.5,,,,77
6/23/23 7:59,77,77,100,0,0,0,29.87,1011.4,,,,77
6/23/23 8:59,77,77,100,0,0,0,29.88,1011.8,,,,77
6/23/23 9:59,77,77,100,0,0,0,29.9,1012.3,,,,77
6/23/23 10:59,77,77,100,0,0,0,29.91,1012.7,,,,77
6/23/23 11:59,77,77,100,0,0,0,29.93,1013.3,,,,77
6/23/23 12:59,78,77,96.43,0,0,0,29.94,1013.8,,,,78.1
6/23/23 13:59,81,77,87.67,240,5,0,29.96,1014.4,,,,88.3
6/23/23 14:59,83,76,79.47,290,6,0,29.97,1014.8,,,,90.88
6/23/23 15:59,83,74,74.33,,6,0,29.99,1015.4,,,,89.37
6/23/23 16:59,85,76,74.51,,,0,29.99,1015.4,,,,94.22
6/23/23 17:59,87,78,74.7,300,8,0,29.96,1014.6,,,,100.28
6/23/23 18:59,87,77,72.03,,3,0,29.95,1014.2,,,,98.87
6/23/23 19:59,87,77,72.03,250,3,0,29.95,1014.1,,,,98.87
6/23/23 20:59,87,77,72.03,240,4,0,29.93,1013.6,,,,98.87
6/23/23 21:59,88,77,70,210,5,0,29.93,1013.5,,,,100.22
6/23/23 22:59,86,72,63.1,,3,0,29.93,1013.3,,,,92.25
6/23/23 23:59,88,72,59.21,,3,0,29.93,1013.5,,,,94.79
6/24/23 0:59,85,74,69.69,0,0,0,29.94,1013.7,,,,92.36
6/24/23 1:59,84,75,74.43,,3,0,29.96,1014.6,,,,91.96
6/24/23 2:59,84,75,74.43,,3,0,29.97,1014.7,,,,91.96
6/24/23 3:59,84,77,79.55,260,4,0,29.98,1015,,,,93.81
6/24/23 4:59,83,76,79.47,230,4,0,29.96,1014.6,,,,90.88
6/24/23 5:59,83,77,82.43,,3,0,29.92,1013,,,,91.81
6/24/23 6:59,82,77,84.87,0,0,0,29.91,1012.9,,,,90.06
6/24/23 7:59,83,77,82.43,240,3,0,29.95,1014,,,,91.81
6/24/23 8:59,83,78,85.48,0,0,0,29.94,1013.8,,,,92.84
6/24/23 9:59,80,78,93.64,0,0,0,29.96,1014.4,,,,87.68
6/24/23 10:59,79,78,97.08,0,0,0,29.97,1015,,,,79
6/24/23 11:59,79,78,97.08,40,3,0.01,29.98,1015.3,,,,79
6/24/23 12:59,78,77,96.43,,,0,30.01,1016.1,,,,78.1
6/24/23 13:59,76,74,93.53,120,4,0.91,30.02,1016.4,,,,75.9
6/24/23 14:59,83,77,82.43,0,0,0,29.99,1015.6,,,,91.81
6/24/23 15:59,86,78,77.37,220,4,0,30.01,1016.1,,,,98.48
6/24/23 16:59,87,79,76.95,,3,0,30.01,1016.1,,,,101.52
6/24/23 17:59,88,79,74.78,,,0,30,1015.8,,,,102.98
6/24/23 18:59,87,80,79.78,240,7,0,29.99,1015.4,,,,103.14
6/24/23 19:59,88,80,77.53,,3,0,29.99,1015.4,,,,104.67
6/24/23 20:59,87,80,79.78,,4,0,29.96,1014.6,,,,103.14
6/24/23 21:59,87,79,76.95,,5,0,29.95,1014.2,,,,101.52
6/24/23 22:59,88,78,72.6,,4,0,29.96,1014.5,,,,101.69
6/24/23 23:59,86,78,77.37,,5,0,29.94,1014,,,,98.48
6/25/23 0:59,85,77,77.28,,,0,29.96,1014.4,,,,95.36
6/25/23 1:59,85,77,77.28,,4,0,29.96,1014.5,,,,95.36
6/25/23 2:59,85,77,77.28,,5,0,29.96,1014.6,,,,95.36
6/25/23 3:59,84,77,79.55,,3,0,29.96,1014.6,,,,93.81
6/25/23 4:59,84,78,82.5,,3,0,29.96,1014.4,,,,94.94
6/25/23 5:59,84,78,82.5,,,0,29.95,1014.2,,,,94.94
6/25/23 6:59,84,78,82.5,,,0,29.94,1013.8,,,,94.94
6/25/23 7:59,84,77,79.55,,6,0,29.94,1013.9,,,,93.81
6/25/23 8:59,84,77,79.55,,4,0,29.94,1013.9,,,,93.81
6/25/23 9:59,84,77,79.55,220,7,0,29.94,1013.9,,,,93.81
6/25/23 10:59,84,77,79.55,220,7,0,29.95,1014.3,,,,93.81
6/25/23 11:59,84,78,82.5,,5,0,29.97,1014.8,,,,94.94
6/25/23 12:59,85,78,80.14,,4,0,29.99,1015.6,,,,96.59
6/25/23 13:59,86,79,79.7,,5,0,30,1015.7,,,,99.65
6/25/23 14:59,88,80,77.53,,3,0,30,1015.7,,,,104.67
6/25/23 15:59,89,80,74.88,,4,0,30.01,1016.2,,,,106.46
6/25/23 16:59,89,81,77.12,,,0,30.01,1016.3,,,,108
6/25/23 17:59,89,80,74.88,230,7,0,30,1015.8,,,,106.46
6/25/23 18:59,89,80,74.88,220,9,0,29.98,1015,15,,,106.46
6/25/23 19:59,89,80,74.88,240,7,0,29.97,1014.7,,,,106.46
6/25/23 20:59,89,79,72.23,,4,0,29.96,1014.4,,,,104.7
6/25/23 21:59,89,80,74.88,,4,0,29.94,1013.7,,,,106.46
6/25/23 22:59,88,79,74.78,240,7,0,29.92,1013,,,,102.98
6/25/23 23:59,87,80,79.78,,5,0,29.9,1012.4,15,,,103.14
6/26/23 0:59,85,79,82.56,210,9,0,29.9,1012.4,14,,,97.66
6/26/23 1:59,85,78,80.14,230,6,0,29.91,1012.8,,,,96.59
6/26/23 2:59,85,78,80.14,,5,0,29.92,1013.2,,,,96.59
6/26/23 3:59,85,77,77.28,250,6,0,29.94,1013.7,,,,95.36
6/26/23 4:59,85,77,77.28,230,7,0,29.93,1013.6,,,,95.36
6/26/23 5:59,85,77,77.28,250,7,0,29.94,1013.8,,,,95.36
6/26/23 6:59,84,77,79.55,250,5,0,29.95,1014.1,,,,93.81
6/26/23 7:59,84,77,79.55,260,3,0,29.94,1013.7,,,,93.81
6/26/23 8:59,84,78,82.5,,4,0,29.93,1013.4,,,,94.94
6/26/23 9:59,84,78,82.5,,5,0,29.92,1013.2,,,,94.94
6/26/23 10:59,84,77,79.55,220,5,0,29.94,1013.7,,,,93.81
6/26/23 11:59,84,77,79.55,240,7,0,29.94,1013.8,,,,93.81
6/26/23 12:59,85,78,80.14,,4,0,29.97,1014.7,,,,96.59
6/26/23 13:59,86,79,79.7,,4,0,30,1015.7,,,,99.65
6/26/23 14:59,87,78,74.7,270,5,0,30.01,1016.3,,,,100.28
6/26/23 15:59,87,79,76.95,,5,0,30.01,1016.1,,,,101.52
6/26/23 16:59,85,78,80.14,220,5,0,30.01,1016.2,,,,96.59
6/26/23 17:59,87,79,76.95,,3,0,30,1015.8,,,,101.52
6/26/23 18:59,83,73,72.11,140,3,0,29.98,1015.1,,,,88.75
6/26/23 19:59,86,78,77.37,210,7,0,29.89,1012.2,,,,98.48
6/26/23 20:59,87,80,79.78,240,8,0,29.9,1012.6,,,,103.14
6/26/23 21:59,88,79,74.78,250,8,0,29.9,1012.3,,,,102.98
6/26/23 22:59,88,80,77.53,250,8,0,29.9,1012.4,,,,104.67
6/26/23 23:59,87,77,72.03,270,5,0,29.89,1012.3,,,,98.87
6/27/23 0:59,86,78,77.37,270,5,0,29.9,1012.4,,,,98.48
6/27/23 1:59,85,78,80.14,260,6,0,29.9,1012.6,,,,96.59
6/27/23 2:59,85,78,80.14,250,6,0,29.91,1012.9,,,,96.59
6/27/23 3:59,85,78,80.14,,6,0,29.91,1012.9,,,,96.59
6/27/23 4:59,85,78,80.14,250,6,0,29.91,1012.8,,,,96.59
6/27/23 5:59,84,78,82.5,230,7,0,29.9,1012.5,,,,94.94
6/27/23 6:59,84,78,82.5,,4,0,29.89,1012,,,,94.94
6/27/23 7:59,84,78,82.5,240,7,0,29.89,1012.1,,,,94.94
6/27/23 8:59,84,77,79.55,,6,0,29.9,1012.3,,,,93.81
6/27/23 9:59,84,77,79.55,240,7,0,29.91,1012.9,,,,93.81
6/27/23 10:59,84,77,79.55,240,5,0,29.93,1013.5,,,,93.81
6/27/23 11:59,85,78,80.14,,5,0,29.94,1013.9,,,,96.59
6/27/23 12:59,85,78,80.14,,4,0,29.96,1014.3,,,,96.59
6/27/23 13:59,86,78,77.37,250,5,0,29.96,1014.5,,,,98.48
6/27/23 14:59,88,79,74.78,250,6,0,29.97,1014.7,,,,102.98
6/27/23 15:59,88,79,74.78,,6,0,29.96,1014.6,,,,102.98
6/27/23 16:59,88,79,74.78,240,8,0,29.95,1014.2,,,,102.98
6/27/23 17:59,89,79,72.23,240,8,0,29.95,1014.3,,,,104.7
6/27/23 18:59,89,79,72.23,250,8,0,29.94,1014,15,,,104.7
6/27/23 19:59,89,78,70.12,240,7,0,29.94,1013.7,,,,103.36
6/27/23 20:59,89,79,72.23,240,8,0,29.93,1013.5,,,,104.7
6/27/23 21:59,89,79,72.23,240,8,0,29.91,1012.8,15,,,104.7
6/27/23 22:59,88,79,74.78,240,10,0,29.87,1011.5,17,,,102.98
6/27/23 23:59,87,79,76.95,250,6,0,29.88,1011.7,,,,101.52
6/28/23 0:59,86,78,77.37,270,6,0,29.91,1012.9,,,,98.48
6/28/23 1:59,85,78,80.14,260,6,0,29.93,1013.5,,,,96.59
6/28/23 2:59,85,78,80.14,260,5,0,29.93,1013.4,,,,96.59
6/28/23 3:59,85,79,82.56,,5,0,29.9,1012.4,,,,97.66
6/28/23 4:59,85,78,80.14,,,0,29.9,1012.3,,,,96.59
6/28/23 5:59,85,77,77.28,240,7,0,29.89,1012.2,,,,95.36
6/28/23 6:59,85,78,80.14,240,8,0,29.9,1012.4,,,,96.59
6/28/23 7:59,84,78,82.5,250,9,0,29.9,1012.4,16,,,94.94
6/28/23 8:59,85,79,82.56,260,6,0,29.91,1012.9,,,,97.66
6/28/23 9:59,85,78,80.14,270,7,0,29.93,1013.5,,,,96.59
6/28/23 10:59,84,78,82.5,280,5,0,29.95,1014.1,,,,94.94
6/28/23 11:59,84,77,79.55,270,6,0,29.96,1014.4,,,,93.81
6/28/23 12:59,85,78,80.14,,4,0,29.97,1014.8,,,,96.59
6/28/23 13:59,86,78,77.37,,4,0,29.98,1015.2,,,,98.48
6/28/23 14:59,87,78,74.7,,3,0,29.98,1015.1,,,,100.28
6/28/23 15:59,87,78,74.7,320,5,0,29.99,1015.5,,,,100.28
6/28/23 17:59,89,77,67.61,,5,0,29.98,1015.1,,,,101.83
6/28/23 18:59,89,78,70.12,,3,0,29.96,1014.4,,,,103.36
6/28/23 19:59,90,80,72.79,,6,0,29.94,1013.8,,,,107.87
6/28/23 20:59,91,79,68.04,,5,0,29.93,1013.3,,,,107.54
6/28/23 21:59,90,79,70.21,240,7,0,29.92,1013,,,,106.06
6/28/23 22:59,88,79,74.78,250,7,0,29.9,1012.6,,,,102.98
6/28/23 23:59,87,78,74.7,,5,0,29.91,1012.8,,,,100.28
6/29/23 0:59,86,77,74.61,260,6,0,29.91,1012.9,,,,97.15
6/29/23 1:59,86,79,79.7,,4,0,29.92,1013.2,,,,99.65
6/29/23 2:59,85,78,80.14,280,5,0,29.94,1013.7,,,,96.59
6/29/23 3:59,85,78,80.14,270,6,0,29.95,1014,,,,96.59
6/29/23 4:59,85,78,80.14,270,5,0,29.95,1014.1,,,,96.59
6/29/23 5:59,85,77,77.28,270,5,0,29.94,1013.7,,,,95.36
6/29/23 6:59,84,78,82.5,280,4,0,29.92,1013.2,,,,94.94
6/29/23 7:59,84,78,82.5,260,4,0,29.92,1013,,,,94.94
6/29/23 15:59,88,78,72.6,,3,0,30,1015.9,,,,101.69
6/29/23 16:59,87,77,72.03,,3,0,30,1015.7,,,,98.87
6/29/23 17:59,88,78,72.6,,3,0,29.99,1015.3,,,,101.69
6/29/23 18:59,89,78,70.12,,5,0,29.97,1014.9,,,,103.36
6/29/23 19:59,90,78,68.16,0,0,0,29.97,1014.7,,,,104.68
6/29/23 20:59,90,78,68.16,240,4,0,29.95,1014.2,,,,104.68
6/29/23 21:59,90,77,65.72,240,5,0,29.95,1014.1,,,,103.11
6/30/23 16:59,91,78,66.05,250,4,0,30,1015.9,,,,106.12
6/30/23 17:59,91,76,61.4,,3,0,30.01,1016,,,,103.01
6/30/23 19:59,91,78,66.05,250,5,0,29.98,1015.3,,,,106.12
6/30/23 20:59,92,77,61.92,210,4,0,29.97,1014.7,,,,105.75
6/30/23 21:59,91,77,63.69,220,4,0,29.96,1014.4,,,,104.51
6/30/23 22:59,92,77,61.92,0,0,0,29.95,1014,,,,105.75
7/1/23 18:59,90,76,63.36,240,3,0,29.97,1014.9,,,,101.65
7/1/23 19:59,90,77,65.72,,4,0,29.97,1014.8,,,,103.11
7/1/23 20:59,89,76,65.18,,4,0,29.95,1014.2,,,,100.4
7/5/23 15:59,87,76,69.45,0,0,0,30.05,1017.5,,,,97.56
7/5/23 16:59,90,77,65.72,,3,0,30.05,1017.4,,,,103.11
7/5/23 17:59,89,78,70.12,0,0,0,30.04,1017.3,,,,103.36
7/5/23 18:59,90,77,65.72,200,5,0,30.02,1016.6,,,,103.11
7/5/23 19:59,90,77,65.72,220,5,0,30.01,1016.2,,,,103.11
7/5/23 20:59,89,78,70.12,,5,0,29.99,1015.4,,,,103.36
7/5/23 21:59,88,78,72.6,,3,0,30,1015.8,,,,101.69
7/5/23 22:59,85,76,74.51,50,4,0,30.01,1016.1,,,,94.22
7/5/23 23:59,76,75,97.04,,6,0.13,30.05,1017.4,14,,,75.9
7/6/23 0:59,76,75,97.04,90,3,0.19,30.04,1017.1,,,,75.9
7/6/23 1:59,76,75,97.04,120,3,0.12,30.05,1017.6,,,,75.9
7/6/23 2:59,80,76,87.05,270,7,0.09,30.06,1018,,,,85.75
7/6/23 3:59,78,75,90.21,330,4,0.06,30.08,1018.6,,,,78.1
7/6/23 5:59,76,75,97.04,0,0,0.04,30.05,1017.4,,,,75.9
7/6/23 6:59,76,75,97.04,0,0,0.03,30.03,1016.7,,,,75.9
7/6/23 7:59,76,75,97.04,0,0,0.03,30.01,1016.2,,,,75.9
7/6/23 8:59,76,76,100,0,0,0.02,30,1015.7,,,,75.9
7/6/23 9:59,77,76,96.41,0,0,0.01,30,1015.7,,,,77
7/6/23 10:59,77,76,96.41,130,3,0.02,29.99,1015.6,,,,77
7/6/23 11:59,77,77,100,0,0,0,29.99,1015.5,,,,77
7/6/23 12:59,78,77,96.43,60,3,0.01,30.01,1016.1,,,,78.1
7/6/23 13:59,80,78,93.64,0,0,0.01,30.03,1016.8,,,,87.68
7/6/23 14:59,84,78,82.5,0,0,0,30.05,1017.4,,,,94.94
7/6/23 15:59,83,79,88.05,0,0,0.04,30.04,1017.3,,,,93.93
7/6/23 18:59,86,77,74.61,,4,0,30.03,1016.8,,,,97.15
7/6/23 19:59,87,77,72.03,,3,0,30.01,1016.1,,,,98.87
7/6/23 20:59,86,78,77.37,,4,0.01,30,1015.7,,,,98.48
7/6/23 21:59,85,78,80.14,0,0,0,29.97,1014.7,,,,96.59
7/6/23 22:59,86,78,77.37,0,0,0,29.96,1014.5,,,,98.48
7/6/23 23:59,86,77,74.61,260,4,0,29.96,1014.6,,,,97.15
7/7/23 0:59,85,77,77.28,,5,0,29.96,1014.5,,,,95.36
7/7/23 1:59,83,77,82.43,320,4,0,29.97,1014.7,,,,91.81
7/7/23 3:59,79,74,84.41,10,3,0,30,1015.8,,,,79
7/7/23 4:59,79,74,84.41,,3,0,30.02,1016.4,,,,79
7/7/23 6:59,77,74,90.17,0,0,0,29.98,1015.1,,,,77
7/7/23 8:59,77,74,90.17,110,3,0,29.96,1014.3,,,,77
7/7/23 9:59,77,75,93.56,0,0,0,29.96,1014.5,,,,77
7/7/23 10:59,78,75,90.21,0,0,0,29.95,1014.3,,,,78.1
7/7/23 11:59,79,76,90.25,0,0,0,29.95,1014.2,,,,79
7/7/23 12:59,81,76,84.53,100,3,0,29.97,1014.7,,,,87.33
7/7/23 13:59,81,76,84.53,0,0,0,29.99,1015.4,,,,87.33
7/7/23 14:59,84,72,67.28,0,0,0,30,1015.9,,,,89.62
7/7/23 15:59,85,74,69.69,0,0,0,30.01,1016.2,,,,92.36
7/7/23 16:59,85,75,72.3,,3,0,30.01,1016.1,,,,93.35
7/7/23 17:59,85,75,72.3,0,0,0,30,1015.8,,,,93.35
7/7/23 18:59,85,75,72.3,0,0,0,29.98,1015.2,,,,93.35
7/7/23 19:59,86,76,71.93,0,0,0,29.97,1014.7,,,,95.92
7/7/23 20:59,85,76,74.51,210,3,0,29.95,1014.2,,,,94.22
7/7/23 21:59,86,77,74.61,210,3,0,29.94,1013.7,,,,97.15
7/7/23 22:59,86,76,71.93,0,0,0,29.92,1013.1,,,,95.92
7/7/23 23:59,85,77,77.28,0,0,0,29.91,1012.9,,,,95.36
7/8/23 0:59,85,76,74.51,,,0,29.94,1013.8,,,,94.22
7/8/23 1:59,85,76,74.51,220,5,0,29.94,1013.7,,,,94.22
7/8/23 2:59,83,76,79.47,,4,0,29.94,1013.6,,,,90.88
7/8/23 3:59,81,77,87.67,0,0,0,29.93,1013.4,,,,88.3
7/8/23 4:59,80,78,93.64,0,0,0,29.93,1013.6,,,,87.68
7/8/23 5:59,80,77,90.29,0,0,0,29.94,1013.7,,,,86.69
7/8/23 6:59,79,77,93.61,0,0,0,29.94,1013.8,,,,79
7/8/23 7:59,79,76,90.25,0,0,0,29.95,1014.1,,,,79
7/8/23 8:59,80,77,90.29,0,0,0,29.94,1013.9,,,,86.69
7/8/23 9:59,83,77,82.43,,3,0,29.94,1013.9,,,,91.81
7/8/23 10:59,82,78,88.01,0,0,0,29.95,1014,,,,91.23
7/8/23 11:59,80,77,90.29,120,3,0,29.97,1014.7,,,,86.69
7/8/23 12:59,84,79,84.98,0,0,0,29.97,1014.9,,,,95.93
7/8/23 13:59,85,76,74.51,,,0,29.98,1015.1,,,,94.22
7/8/23 14:59,84,75,74.43,0,0,0,29.98,1015.2,,,,91.96
7/8/23 15:59,84,75,74.43,220,4,0,30,1015.7,,,,91.96
7/8/23 16:59,84,76,76.69,,3,0,30,1015.8,,,,92.76
7/8/23 17:59,83,78,85.48,,5,0,29.99,1015.4,,,,92.84
7/8/23 18:59,84,76,76.69,,3,0.01,29.97,1014.8,,,,92.76
7/8/23 19:59,83,77,82.43,270,4,0,29.95,1014.1,,,,91.81
7/8/23 20:59,84,77,79.55,0,0,0,29.93,1013.6,,,,93.81
7/8/23 21:59,85,78,80.14,,3,0,29.91,1012.7,,,,96.59
7/8/23 22:59,87,77,72.03,,3,0,29.89,1012.2,,,,98.87
7/8/23 23:59,86,77,74.61,230,5,0,29.9,1012.3,,,,97.15
7/9/23 0:59,85,78,80.14,,5,0,29.9,1012.4,,,,96.59
7/9/23 1:59,85,77,77.28,220,6,0,29.91,1012.8,,,,95.36
7/9/23 2:59,85,77,77.28,,5,0,29.92,1013.2,,,,95.36
7/9/23 3:59,84,77,79.55,0,0,0,29.93,1013.6,,,,93.81
7/9/23 4:59,84,76,76.69,,3,0,29.93,1013.5,,,,92.76
7/9/23 5:59,85,76,74.51,220,6,0,29.93,1013.5,,,,94.22
7/9/23 6:59,84,76,76.69,,5,0,29.93,1013.5,,,,92.76
7/9/23 7:59,84,77,79.55,,5,0,29.91,1012.7,,,,93.81
7/9/23 8:59,85,76,74.51,220,7,0,29.9,1012.5,,,,94.22
7/9/23 9:59,84,77,79.55,220,8,0,29.9,1012.4,14,,,93.81
7/9/23 10:59,85,76,74.51,220,7,0,29.91,1012.8,15,,,94.22
7/9/23 11:59,85,77,77.28,220,7,0,29.92,1013.1,15,,,95.36
7/9/23 12:59,86,78,77.37,240,5,0,29.94,1013.9,,,,98.48
7/9/23 13:59,87,78,74.7,240,7,0,29.96,1014.3,,,,100.28
7/9/23 14:59,87,79,76.95,240,8,0,29.95,1014,,,,101.52
7/9/23 15:59,87,78,74.7,230,8,0.01,29.94,1013.9,18,,,100.28
7/9/23 16:59,88,78,72.6,240,10,0,29.95,1014.2,17,,,101.69
7/9/23 17:59,89,78,70.12,250,10,0,29.95,1014.1,20,,,103.36
7/9/23 18:59,87,79,76.95,240,9,0,29.94,1013.6,19,,,101.52
7/9/23 19:59,89,78,70.12,250,9,0,29.92,1013.1,18,,,103.36
7/9/23 20:59,88,79,74.78,240,9,0,29.92,1013.1,18,,,102.98
7/9/23 21:59,88,77,70,250,8,0,29.92,1013,18,,,100.22
7/9/23 22:59,88,77,70,230,9,0,29.9,1012.5,17,,,100.22
7/9/23 23:59,87,77,72.03,240,8,0,29.9,1012.4,17,,,98.87
7/10/23 0:59,86,77,74.61,240,6,0,29.91,1012.6,,,,97.15
7/10/23 1:59,85,77,77.28,230,5,0,29.92,1013.1,,,,95.36
7/10/23 2:59,85,77,77.28,240,7,0,29.93,1013.3,,,,95.36
7/10/23 3:59,85,78,80.14,230,7,0,29.94,1013.7,,,,96.59
7/10/23 4:59,85,78,80.14,220,7,0,29.92,1013.2,,,,96.59
7/10/23 5:59,85,79,82.56,220,6,0,29.91,1012.9,,,,97.66
7/10/23 6:59,85,79,82.56,230,8,0,29.9,1012.6,17,,,97.66
7/10/23 7:59,85,78,80.14,240,8,0,29.92,1013,16,,,96.59
7/10/23 8:59,85,78,80.14,240,8,0,29.92,1013.1,17,,,96.59
7/10/23 9:59,85,77,77.28,250,8,0,29.92,1013,17,,,95.36
7/10/23 10:59,85,77,77.28,260,7,0,29.93,1013.4,16,,,95.36
7/10/23 11:59,85,77,77.28,270,9,0,29.94,1013.9,,,,95.36
7/10/23 12:59,85,78,80.14,260,7,0,29.96,1014.4,,,,96.59
7/10/23 13:59,86,78,77.37,270,7,0,29.97,1014.8,,,,98.48
7/10/23 14:59,87,79,76.95,300,9,0,29.97,1014.7,15,,,101.52
7/10/23 15:59,88,79,74.78,,5,0,29.96,1014.4,,,,102.98
7/10/23 16:59,88,79,74.78,,5,0,29.97,1014.8,,,,102.98
7/10/23 17:59,86,77,74.61,270,6,0,29.98,1015.2,,,,97.15
7/10/23 18:59,87,75,67.39,270,5,0,29.95,1014.3,14,,,96.56
7/10/23 19:59,85,76,74.51,270,6,0,29.95,1014.1,,,,94.22
7/10/23 20:59,81,75,82.03,,6,0,29.98,1015.2,22,,,86.83
7/10/23 21:59,80,75,84.47,,3,0,29.95,1014.1,,,,85.09
7/10/23 22:59,82,76,81.82,,3,0,29.94,1013.8,,,,89.26
7/10/23 23:59,83,76,79.47,0,0,0,29.95,1014.2,,,,90.88
